"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.010009, 1, 0.010009, dt='False', g='False', initial_angle_max='True', initial_velocity_max='False', l='True', m='False', max_speed='True'
64.443308, -657.666329, 64.480478, 1, 0.037170, dt='False', g='False', initial_angle_max='True', initial_velocity_max='False', l='True', m='False', max_speed='True'
128.144723, -1126.549667, 128.207949, 2, 0.063226, dt='True', g='True', initial_angle_max='False', initial_velocity_max='True', l='False', m='True', max_speed='False'
704.309539, -1314.800782, 705.505137, 3, 1.195598, dt='False', g='True', initial_angle_max='False', initial_velocity_max='True', l='False', m='True', max_speed='True'
831.653860, -1468.540485, 833.068986, 4, 1.415126, dt='False', g='True', initial_angle_max='False', initial_velocity_max='False', l='False', m='True', max_speed='True'
2590.620127, -1566.524471, 2599.203289, 5, 8.583162, dt='True', g='False', initial_angle_max='True', initial_velocity_max='False', l='False', m='True', max_speed='True'
2716.833241, -1675.876083, 2725.964601, 6, 9.131360, dt='False', g='False', initial_angle_max='True', initial_velocity_max='True', l='False', m='False', max_speed='True'
3788.167076, -1883.544559, 3802.645369, 7, 14.478293, dt='False', g='False', initial_angle_max='False', initial_velocity_max='True', l='False', m='False', max_speed='True'
5986.946697, -1984.043926, 6014.389895, 8, 27.443198, dt='True', g='False', initial_angle_max='False', initial_velocity_max='True', l='False', m='True', max_speed='True'
